Company,Pictogram,Text,Face,TextArea,category
fox sports,False,False,False,0.0,Abstract mark
united states postal service,False,True,False,0.5684472656249999,Combination mark
kaufland,False,True,False,0.090283203125,Combination mark
grupo bancolombia,False,True,False,0.07986328125,Combination mark
national taiwan university,False,True,False,0.377275390625,Combination mark
supreme lending,False,True,False,0.4161328125,Combination mark
politie nederland,False,True,False,0.4447265625,Combination mark
samsung sds,False,False,False,0.0,Abstract mark
allied building products,True,True,False,0.70833984375,Emblem logo
uc irvine,False,False,False,0.0,Abstract mark
yukon government,True,True,False,0.018046875,Combination mark
spark new zealand,False,True,False,0.44197265625000004,Combination mark
delta air lines,False,True,False,0.77337890625,Wordmark
the wendy's company,False,True,False,0.805986328125,Wordmark
monmouth university,False,True,False,0.29724609375,Combination mark
dai,False,False,False,0.0,Abstract mark
sas,False,False,False,0.0,Abstract mark
kuehne + nagel,False,True,False,0.269306640625,Combination mark
caceis,False,True,False,0.8704687500000001,Wordmark
virgin atlantic airways,False,True,False,0.62578125,Wordmark
chiltern,False,True,False,0.64578125,Wordmark
esri,False,False,False,0.0,Abstract mark
firstenergy,False,False,False,0.0,Abstract mark
williamson county schools,False,True,False,0.054462890624999996,Combination mark
walmart ecommerce,True,True,False,0.740234375,Emblem logo
"boe technology group co., ltd.",False,True,False,0.048730468750000006,Combination mark
correos,False,True,False,0.50466796875,Combination mark
clinica las condes s.a,False,True,False,0.09375,Combination mark
hyundai motor india ltd,False,True,False,0.9044921875,Wordmark
le forem,False,False,False,0.0,Abstract mark
public school,False,False,False,0.0,Abstract mark
synopsys,False,True,False,0.6134765625,Wordmark
grange insurance,False,True,False,0.341875,Combination mark
lamar university,False,True,False,0.312421875,Combination mark
volunteer,False,True,False,0.5046972656250001,Combination mark
alicorp,True,True,False,0.599482421875,Combination mark
palm beach county,False,True,False,0.18470703125000001,Combination mark
berkshire hathaway homeservices georgia properties,False,False,False,0.0,Abstract mark
telus international philippines,False,False,False,0.0,Abstract mark
rasmussen college,False,False,False,0.0,Abstract mark
psav,True,True,False,0.051533203124999996,Combination mark
sberbank,True,True,False,0.23463867187499998,Combination mark
marsh,False,True,False,0.4996875,Combination mark
videocon industries limited,False,False,False,0.0,Abstract mark
centers for medicare & medicaid services,False,True,False,0.787939453125,Wordmark
trt,False,False,False,0.0,Abstract mark
house of fraser,False,False,False,0.0,Abstract mark
zumba,False,False,False,0.0,Abstract mark
realty usa,False,False,False,0.0,Abstract mark
it works global,False,False,False,0.0,Abstract mark
cbre global workplace solutions (gws) emea,False,False,False,0.0,Abstract mark
city of hamilton,False,True,False,0.49359375,Combination mark
kumon,False,False,False,0.0,Abstract mark
c&a,False,True,False,0.0838671875,Combination mark
cambridge university press,False,True,False,0.075546875,Combination mark
administration communale,True,True,False,0.033623046875,Combination mark
banesco banco universal,False,False,False,0.0,Abstract mark
american greetings,False,True,False,0.07921875,Combination mark
iium,True,True,False,0.0830859375,Combination mark
broward county schools,True,True,False,0.94556640625,Emblem logo
architetto libero professionista,True,True,False,0.367587890625,Combination mark
afs intercultural programs,True,True,False,0.2783203125,Combination mark
banamex,False,True,True,0.44904296875,Mascot logo
groupe casino,False,True,False,0.39259765625,Combination mark
los angeles county office of education,True,True,True,0.243974609375,Mascot logo
university of minnesota,False,True,False,0.71181640625,Wordmark
qatar petroleum,False,True,False,0.26890625,Combination mark
enerflex ltd.,False,False,False,0.0,Abstract mark
howden,False,True,True,0.055830078125,Mascot logo
montgomery county,True,True,False,0.0260546875,Combination mark
eversheds sutherland,False,False,False,0.0,Abstract mark
banco av villas,True,True,False,0.5876953125,Combination mark
johnson county,False,True,False,0.012568359375,Combination mark
lonza,False,False,False,0.0,Abstract mark
university of alabama in huntsville,False,False,False,0.0,Abstract mark
"franciscan alliance, inc.",False,True,False,0.08759765625,Combination mark
noble energy,False,False,False,0.0,Abstract mark
jacobs,False,False,False,0.0,Abstract mark
coldwell banker real estate,False,True,False,0.186220703125,Combination mark
us bank home mortgage,True,True,True,0.849921875,Mascot logo
allianz insurance,False,True,False,0.647841796875,Wordmark
cnbc,False,False,False,0.0,Abstract mark
dentsply sirona,False,True,False,0.6082421874999999,Wordmark
wellmont health system,False,False,False,0.0,Abstract mark
kaust,False,True,False,0.1462890625,Combination mark
poder judicial de la nación,True,True,False,0.252412109375,Combination mark
consorcio,True,True,False,0.035205078125,Combination mark
miami children's hospital,False,True,False,0.45992187500000004,Combination mark
clalit health services,True,True,False,0.248916015625,Combination mark
marriott international,False,False,False,0.0,Abstract mark
n-a - information is no longer available at this moment in time.,False,False,False,0.0,Abstract mark
sensis,False,False,False,0.0,Abstract mark
fortum,False,True,False,0.724609375,Wordmark
zions bancorporation,False,False,False,0.0,Abstract mark
ansell,False,True,False,0.37681640625,Combination mark
autodesk,False,False,False,0.0,Abstract mark
fedex services,False,False,False,0.0,Abstract mark
"coldwell banker united, realtors",True,True,False,0.426572265625,Combination mark
bufete juridico,False,True,False,0.122060546875,Combination mark
alleanza assicurazioni,False,False,False,0.0,Abstract mark
"audible, inc.",False,True,False,0.464375,Combination mark
öbb,False,True,False,1.2676953125,Wordmark
mpi,True,True,False,0.853046875,Emblem logo
marquette university,False,True,False,0.599794921875,Combination mark
time warner cable business class,False,True,False,0.69384765625,Wordmark
novell,False,True,False,0.64626953125,Wordmark
panera bread,False,True,False,0.151123046875,Combination mark
banco do brasil,False,False,False,0.0,Abstract mark
delta dental,False,True,False,0.282109375,Combination mark
chunghwa telecom,False,False,False,0.0,Abstract mark
umeå kommun,False,False,False,0.0,Abstract mark
"the tjx companies, inc.",False,False,False,0.0,Abstract mark
brunswick corporation,False,False,False,0.0,Abstract mark
u.s. department of commerce,False,True,False,0.305205078125,Combination mark
akershus universitetssykehus,False,True,False,0.49390625,Combination mark
pwc singapore,False,False,False,0.0,Abstract mark
jemena,True,True,True,0.044970703125,Mascot logo
"envestnet, inc",False,True,False,0.596416015625,Combination mark
randstad sourceright,False,True,False,0.546875,Combination mark
franke,True,True,False,0.641455078125,Emblem logo
uz gent,False,True,False,0.598125,Combination mark
hogan lovells,True,True,False,0.43291015625,Combination mark
china merchants bank,False,True,False,0.632734375,Wordmark
charité,False,True,False,0.08676757812500001,Combination mark
glasgow city council,True,True,False,0.394365234375,Combination mark
mary kay cosmetics,False,False,False,0.0,Abstract mark
bnp paribas wealth management,False,True,False,0.01546875,Combination mark
senai,False,False,False,0.0,Abstract mark
colsubsidio,False,False,False,0.0,Abstract mark
london life,False,False,False,0.0,Abstract mark
avnet technology solutions,False,False,False,0.0,Abstract mark
pro unlimited,False,True,False,0.460107421875,Combination mark
mead johnson nutrition,True,True,False,0.4846875,Combination mark
ohsu  oregon health & science university,False,False,False,0.0,Abstract mark
valdosta state university,False,False,False,0.0,Abstract mark
mitchells & butlers,False,True,False,0.331201171875,Combination mark
indianapolis public schools,False,True,True,0.329228515625,Mascot logo
altm consulting france,False,True,False,0.395458984375,Combination mark
bob evans,False,True,False,0.0123046875,Combination mark
winthrop-university hospital,False,True,False,0.0765625,Combination mark
atlantis resorts,False,True,False,0.7338671875,Wordmark
ghd,False,True,False,0.45056640625,Combination mark
city of hope,True,True,False,0.12996093749999998,Combination mark
rsa,False,True,False,0.68478515625,Wordmark
donaldson,False,False,False,0.0,Abstract mark
holt renfrew,False,False,False,0.0,Abstract mark
dxc technology,False,True,False,0.9461328125,Wordmark
university of ulster,True,True,False,0.76509765625,Emblem logo
instituto mexicano del seguro social,False,True,False,0.7649804687499999,Wordmark
dräxlmaier group,False,False,False,0.0,Abstract mark
1&1 internet ag,False,True,False,0.355546875,Combination mark
bilkent university,False,True,False,0.075771484375,Combination mark
consultant - independent,False,False,True,0.0,Mascot logo
"board portfolio. furthermore a maagensen consulting and audit, cbs and fsr",False,True,False,0.22526367187500002,Combination mark
immigratie- en naturalisatiedienst (ind),False,False,False,0.0,Abstract mark
danish crown,True,False,False,0.0,Pictorial mark
the new york times,False,False,False,0.0,Abstract mark
pt smart tbk,False,False,False,0.0,Abstract mark
buzzfeed,False,True,False,0.6784375,Wordmark
ivrcl infrastructures and projects ltd,False,False,True,0.0,Mascot logo
portland general electric,False,True,False,0.13369140625,Combination mark
oil & gas development company ltd. pakistan,False,True,False,0.139287109375,Combination mark
bærum kommunebærum municipality,False,False,False,0.0,Abstract mark
tribunal de justiça do estado do rio de janeiro,False,True,True,0.055712890625,Mascot logo
benetton group,True,True,False,0.325927734375,Combination mark
calpers,False,True,False,0.545654296875,Combination mark
fife council,False,True,False,0.49010742187500006,Combination mark
colsanitas s.a.,False,True,True,0.724306640625,Mascot logo
deloitte middle east,False,False,False,0.0,Abstract mark
church of england,False,True,False,0.468759765625,Combination mark
banner - university medical center,False,True,False,0.553330078125,Combination mark
none - in transitional stage!,False,False,False,0.0,Abstract mark
mccain foods,False,True,False,0.35546875,Combination mark
heerema marine contractors,False,True,False,0.38603515625,Combination mark
state of colorado,True,True,True,0.19298828124999998,Mascot logo
mgm resorts international,False,False,False,0.0,Abstract mark
western health,True,True,False,0.35984375,Combination mark
pentair valves & controls,False,True,False,0.587958984375,Combination mark
mohawk college,False,True,False,0.286171875,Combination mark
aramark refreshment services,False,False,False,0.0,Abstract mark
allianz life,False,True,False,0.647841796875,Wordmark
pacific life,True,True,False,0.48685546875,Combination mark
crédit mutuel arkéa,False,False,False,0.0,Abstract mark
ameristar casino,False,False,False,0.0,Abstract mark
voith hydro,False,True,False,0.867392578125,Wordmark
belk,False,False,False,0.0,Abstract mark
prudential financial,False,True,False,0.586455078125,Combination mark
exact,False,False,False,0.0,Abstract mark
city of pittsburgh,False,True,True,0.293037109375,Mascot logo
danfoss power solutions,False,True,False,0.35859375,Combination mark
crisil global research & analytics,False,True,False,1.157763671875,Wordmark
zs associates,False,False,False,0.0,Abstract mark
signet,False,True,False,0.15147460937499999,Combination mark
cnp assurances,False,True,False,0.1293359375,Combination mark
tarmac,False,True,False,0.7246875,Wordmark
pandora as,False,False,False,0.0,Abstract mark
auditor general of south africa,False,True,False,0.30234375,Combination mark
kpo,False,False,False,0.0,Abstract mark
senai-sc - serviço nacional de aprendizagem industrial,False,True,False,0.16216796874999997,Combination mark
"rush enterprises, inc",False,True,False,0.4790625,Combination mark
westar energy,False,True,True,0.66580078125,Mascot logo
fifa,False,False,False,0.0,Abstract mark
dupont,False,True,False,0.790947265625,Wordmark
fruit of the loom,False,False,False,0.0,Abstract mark
photon,False,False,False,0.0,Abstract mark
shopify,False,False,False,0.0,Abstract mark
ald automotive,False,False,False,0.0,Abstract mark
washington county,True,True,False,0.51865234375,Combination mark
dmci homes,False,True,False,0.30040039062499996,Combination mark
universidade do minho,True,False,False,0.0,Pictorial mark
tvs motor company,False,True,False,0.8272265625,Wordmark
whitbread,False,False,False,0.0,Abstract mark
mercadona,True,True,False,0.40458984374999996,Combination mark
deluxe entertainment services group,False,False,False,0.0,Abstract mark
kindred at home,False,True,False,0.18109375,Combination mark
ferrovie dello stato s.p.a.,False,True,False,0.516201171875,Combination mark
altria,False,True,False,0.39375,Combination mark
harmony,False,True,False,0.39595703125,Combination mark
somerset county council,True,True,False,0.08649414062500001,Combination mark
schlumberger,False,False,False,0.0,Abstract mark
microsemi corporation,False,True,False,0.4385546875,Combination mark
netvision,False,True,False,0.56287109375,Combination mark
telcel,False,False,False,0.0,Abstract mark
standard parking,False,True,False,0.335712890625,Combination mark
psc,False,True,False,0.4383984375,Combination mark
indiana university of pennsylvania,False,True,False,0.880859375,Wordmark
xcel energy,False,False,False,0.0,Abstract mark
isolux corsan,False,False,False,0.0,Abstract mark
john lewis,True,True,False,0.665625,Emblem logo
opentext,False,False,False,0.0,Abstract mark
max healthcare,True,True,False,0.196171875,Combination mark
department of public works,False,False,False,0.0,Abstract mark
mary kay inc.,False,False,False,0.0,Abstract mark
"sears, roebuck and co.",False,True,False,0.766494140625,Wordmark
ywca,False,True,False,0.091796875,Combination mark
ssm health care,False,False,False,0.0,Abstract mark
scottishpower,False,True,False,0.246826171875,Combination mark
jps health network,False,True,False,0.36361328125,Combination mark
nortel,False,True,False,0.850078125,Wordmark
merck millipore,False,True,False,0.047373046875000005,Combination mark
university of turku,False,False,False,0.0,Abstract mark
selbstständig,False,True,False,0.128974609375,Combination mark
hill+knowlton strategies,False,True,False,0.10246093749999999,Combination mark
dvworxstudios,True,True,False,0.191484375,Combination mark
indiana university health,False,False,False,0.0,Abstract mark
despegar.com,False,False,False,0.0,Abstract mark
at&t mobile tel,False,False,False,0.0,Abstract mark
coldwell banker gundaker,False,True,False,0.186220703125,Combination mark
"northwestern university, feinberg school of medicine",False,True,False,0.094091796875,Combination mark
university of the philippines,False,True,False,0.137744140625,Combination mark
keele university,False,True,False,0.490341796875,Combination mark
air arabia,True,True,False,0.9257128906250001,Emblem logo
université de montréal,False,True,False,0.2344921875,Combination mark
@properties,False,False,False,0.0,Abstract mark
deaconess health system,False,True,False,0.2896875,Combination mark
sanmina,False,False,False,0.0,Abstract mark
instagram,False,False,False,0.0,Abstract mark
ctis,False,False,False,0.0,Abstract mark
wework,False,False,False,0.0,Abstract mark
debenhams,True,False,False,0.0,Pictorial mark
radio france,False,True,True,0.344853515625,Mascot logo
ergo versicherungsgruppe ag,False,True,False,0.758818359375,Wordmark
bcp,False,True,False,0.4796484375,Combination mark
level 3 communications,False,False,False,0.0,Abstract mark
mars,False,True,False,0.866845703125,Wordmark
bbc,False,False,False,0.0,Abstract mark
team industrial services,False,True,False,0.07962890625,Combination mark
napa auto parts,False,True,False,0.59802734375,Combination mark
subito band,False,False,False,0.0,Abstract mark
ludwig-maximilians-universität (lmu) münchen,False,True,False,0.19929687499999998,Combination mark
volkswagen ag,False,True,False,0.4370703125,Combination mark
alpina,True,True,True,0.007587890625,Mascot logo
lupin limited,False,False,False,0.0,Abstract mark
omnicare inc.,False,True,False,0.48712890625000005,Combination mark
randstad technologies us,False,True,False,0.546875,Combination mark
moody's investors service,False,True,False,0.72193359375,Wordmark
my home,False,False,False,0.0,Abstract mark
mahindra satyam,False,False,False,0.0,Abstract mark
adnoc,False,True,False,0.17466796874999999,Combination mark
allseas,False,True,True,0.670009765625,Mascot logo
tyco integrated security,False,True,False,0.6383203125,Wordmark
department of agriculture,True,True,True,0.137109375,Mascot logo
cia. hering,False,False,False,0.0,Abstract mark
dublin institute of technology,True,True,False,0.141240234375,Combination mark
grand river hospital,False,True,False,0.1958203125,Combination mark
combitech sverige,False,False,False,0.0,Abstract mark
east london nhs foundation trust,False,True,False,0.42361328125,Combination mark
administration publique,False,True,False,0.256328125,Combination mark
state of minnesota,True,True,False,0.2775390625,Combination mark
prefeitura municipal de campinas,True,True,False,0.132333984375,Combination mark
power home remodeling,False,True,False,0.48576171875,Combination mark
labor ready,False,True,False,0.27248046875,Combination mark
department of juvenile justice,False,False,False,0.0,Abstract mark
santos ltd,True,True,False,0.891826171875,Emblem logo
boston university,True,True,False,0.5238378906250001,Combination mark
husqvarna group,True,True,False,0.66052734375,Emblem logo
teach first,False,True,False,0.0464453125,Combination mark
loyola university chicago,False,False,False,0.0,Abstract mark
valpak,False,True,False,0.5463671875,Combination mark
festo,False,True,False,1.315576171875,Wordmark
il sole 24 ore,False,False,False,0.0,Abstract mark
ird,False,True,False,0.27732421875,Combination mark
banyan tree hotels & resorts,False,True,True,0.1233203125,Mascot logo
votorantim siderurgia,False,True,False,0.368671875,Combination mark
oabsp,False,True,False,0.812333984375,Wordmark
srf limited,False,True,False,0.15,Combination mark
fujitsu network communications,True,True,False,0.571875,Combination mark
darden,False,True,False,0.6265625,Wordmark
tafe sa,False,True,False,0.116015625,Combination mark
securitas security services,False,True,False,0.301875,Combination mark
city of johannesburg,True,True,True,0.042607421875,Mascot logo
xto energy,False,False,False,0.0,Abstract mark
specsavers,False,True,False,0.313701171875,Combination mark
"healthcare services group, inc",False,False,False,0.0,Abstract mark
mmi holdings limited,False,False,False,0.0,Abstract mark
admiral group plc,True,True,False,0.6159179687499999,Emblem logo
phillips 66,False,True,False,0.5098242187500001,Combination mark
overstock.com,False,False,True,0.0,Mascot logo
bucknell university,True,True,False,0.7828515625,Emblem logo
kpmg nederland,False,True,False,0.66259765625,Wordmark
lion,False,True,False,0.6155859375,Wordmark
universidad de guanajuato,True,True,False,0.166318359375,Combination mark
kroger,False,True,False,0.427080078125,Combination mark
jd wetherspoon,False,False,False,0.0,Abstract mark
smurfit kappa,False,False,False,0.0,Abstract mark
husch blackwell,False,True,False,0.02208984375,Combination mark
prince william county schools,False,True,False,0.054462890624999996,Combination mark
cevt (china euro vehicle technology ab),False,False,False,0.0,Abstract mark
bank hapoalim,False,True,False,0.666650390625,Wordmark
aristocrat,False,True,False,0.738515625,Wordmark
coldwell banker,False,True,False,0.186220703125,Combination mark
screwfix,False,False,False,0.0,Abstract mark
"paul, weiss, rifkind, wharton & garrison llp",False,False,False,0.0,Abstract mark
southeastern grocers,False,True,False,0.538828125,Combination mark
youngcapital,False,True,False,0.411123046875,Combination mark
general atomics,False,False,True,0.0,Mascot logo
puget sound naval shipyard,False,True,False,0.4490234375,Combination mark
highmark blue cross blue shield,False,False,False,0.0,Abstract mark
mail.ru group,False,True,False,0.29345703125,Combination mark
dhl express nederland,False,True,False,0.431572265625,Combination mark
canadian food inspection agency,False,False,False,0.0,Abstract mark
govtech singapore,False,True,False,0.21946289062500002,Combination mark
century 21®,False,False,False,0.0,Abstract mark
kfc,False,True,False,0.3965625,Combination mark
fox news channel,True,True,False,0.728994140625,Emblem logo
duratex,True,True,False,0.2649609375,Combination mark
baptist medical center,False,False,False,0.0,Abstract mark
qquality linen  and supplies,False,False,False,0.0,Abstract mark
seur,False,False,False,0.0,Abstract mark
shipping,False,False,False,0.0,Abstract mark
j.p. morgan,False,False,False,0.0,Abstract mark
halstead property,True,True,False,0.317275390625,Combination mark
biotronik,False,False,False,0.0,Abstract mark
mozilla,False,True,False,0.4662109375,Combination mark
barclays uk,False,True,False,0.4820703125,Combination mark
toyota kirloskar motor,True,True,False,0.356923828125,Combination mark
publicjsc privatbank,False,True,False,0.12517578125,Combination mark
loyola marymount university,False,False,False,0.0,Abstract mark
kpn,False,True,True,0.6315625,Mascot logo
tata consulting engineers limited,True,True,False,0.183251953125,Combination mark
enercon gmbh,True,True,False,0.9756250000000001,Emblem logo
african development bank,False,False,False,0.0,Abstract mark
endeavor air,False,True,False,0.2208984375,Combination mark
singapore airlines,True,False,False,0.0,Pictorial mark
nesma & partners,False,True,False,0.336328125,Combination mark
macquarie group,False,False,False,0.0,Abstract mark
apotex inc.,False,False,False,0.0,Abstract mark
shelter insurance companies,True,True,False,0.3871875,Combination mark
barfoot & thompson,False,False,False,0.0,Abstract mark
uc irvine health,False,False,False,0.0,Abstract mark
information builders,False,False,False,0.0,Abstract mark
marsh & mclennan companies,False,True,False,0.4996875,Combination mark
cameron,True,True,False,0.97162109375,Emblem logo
xiaomi technology,False,True,False,0.24814453125,Combination mark
old republic title company,False,True,False,0.16802734375,Combination mark
beumer group,False,True,False,0.298095703125,Combination mark
american public university system,False,True,False,0.10333984375,Combination mark
hilton garden inn,False,True,False,0.52015625,Combination mark
universidade federal da paraíba,True,True,False,0.023818359375,Combination mark
hyundai engineering co. ltd.,False,False,False,0.0,Abstract mark
coface,False,True,False,0.546904296875,Combination mark
university of mississippi,False,False,False,0.0,Abstract mark
csl behring,False,True,False,0.53625,Combination mark
oberthur technologies,False,True,False,0.7291503906250001,Wordmark
organo gold,True,True,True,0.16037109374999997,Mascot logo
engility corporation,False,False,False,0.0,Abstract mark
copy right,False,False,False,0.0,Abstract mark
universidade estadual de campinas,False,False,False,0.0,Abstract mark
the hut group,False,False,False,0.0,Abstract mark
govt,True,True,False,0.0263671875,Combination mark
delta beverages pvt ltd,False,True,False,0.77337890625,Wordmark
maquet getinge group,False,True,False,0.897353515625,Wordmark
turk telekom,False,True,False,0.30057617187499996,Combination mark
gia,False,True,False,0.263125,Combination mark
colgate palmolive,False,False,False,0.0,Abstract mark
shell,False,False,False,0.0,Abstract mark
"penn medicine, university of pennsylvania health system",False,True,False,0.64580078125,Wordmark
croydon council,False,False,False,0.0,Abstract mark
alfanar co.,False,True,False,0.130625,Combination mark
försäkringskassan,True,True,False,0.028427734375,Combination mark
"check point software technologies, ltd.",False,False,False,0.0,Abstract mark
reed smith llp,False,False,False,0.0,Abstract mark
!communicate !network !consult,False,True,False,0.517822265625,Combination mark
stanford university,True,True,False,0.774638671875,Emblem logo
comunidad de madrid,False,True,False,0.073486328125,Combination mark
axalta coating systems,False,True,False,0.27802734375,Combination mark
hallmark cards,False,False,False,0.0,Abstract mark
statistics iceland,False,True,False,0.7490625,Wordmark
amadeus it group,False,True,False,0.906796875,Wordmark
abbott,False,False,False,0.0,Abstract mark
heraeus,False,True,False,0.49779296875,Combination mark
federal public defender,False,False,False,0.0,Abstract mark
king soopers,True,True,False,0.981533203125,Emblem logo
silkeborg kommune,False,True,False,0.025576171875,Combination mark
hero motocorp ltd,False,True,False,0.36162109375,Combination mark
agility,True,True,False,0.214609375,Combination mark
gi group,False,False,False,0.0,Abstract mark
codan forsikring,False,True,False,0.0998046875,Combination mark
alpha bank,False,True,False,0.059208984375,Combination mark
ministry of education of jamaica,False,True,False,0.26794921875,Combination mark
planeta tierra (valigia),False,True,False,0.661767578125,Wordmark
dnv gl,False,True,False,0.1512109375,Combination mark
university of denver,False,False,False,0.0,Abstract mark
caltech,False,False,False,0.0,Abstract mark
provincie noord-holland,False,False,False,0.0,Abstract mark
southampton city council,True,True,False,0.15837890625,Combination mark
state of vermont,False,True,False,0.033046875,Combination mark
andeavor,False,False,False,0.0,Abstract mark
petronas lubricants international,False,False,False,0.0,Abstract mark
"accenture, banglore",False,False,False,0.0,Abstract mark
metro nashville public schools,False,True,False,0.015498046875,Combination mark
american century investments,True,True,False,0.48492187499999995,Combination mark
axis capital,False,False,False,0.0,Abstract mark
chez moi,False,False,False,0.0,Abstract mark
harris health system,False,False,False,0.0,Abstract mark
private family,True,True,True,0.02373046875,Mascot logo
university of michigan,False,False,False,0.0,Abstract mark
bunge,True,True,False,0.8015625,Emblem logo
ayuntamiento de madrid,False,True,False,0.0476953125,Combination mark
india infoline ltd,False,False,False,0.0,Abstract mark
ing belgium,False,True,False,0.54349609375,Combination mark
instituto brasileiro do meio ambiente e dos recursos naturais renováveis - ibama,False,True,False,0.097998046875,Combination mark
whsmith,False,False,False,0.0,Abstract mark
actavis,False,True,False,0.3940234375,Combination mark
analog devices,False,True,False,0.2803125,Combination mark
rakuten,True,False,False,0.0,Pictorial mark
stad gent,False,True,False,0.0693359375,Combination mark
trabajo independiente,True,False,False,0.0,Pictorial mark
makro,False,False,False,0.0,Abstract mark
booking.com,True,True,False,0.652021484375,Emblem logo
avaya,False,True,False,0.68466796875,Wordmark
ca technologies,False,True,False,0.257080078125,Combination mark
better business bureau,False,True,False,0.3830859375,Combination mark
jsw steel,True,True,False,0.409130859375,Combination mark
royal brompton & harefield nhs foundation trust,False,True,False,0.264130859375,Combination mark
iss facility services as,False,True,False,0.54140625,Combination mark
pertamina ep,False,False,False,0.0,Abstract mark
charming charlie,False,True,False,0.830771484375,Wordmark
excellus bcbs,False,True,False,0.217802734375,Combination mark
prefeitura municipal de porto alegre,False,True,True,0.080703125,Mascot logo
trizetto corporation,False,False,False,0.0,Abstract mark
azul linhas aéreas brasileiras,False,True,False,0.085791015625,Combination mark
new american funding,False,True,False,0.702265625,Wordmark
alti bvba,False,True,False,0.6633984375,Wordmark
the freeman company,False,False,False,0.0,Abstract mark
senai sp,False,False,False,0.0,Abstract mark
helsingin kaupunki – helsingfors stad – city of helsinki,False,True,False,0.490771484375,Combination mark
aes,True,True,True,0.380703125,Mascot logo
aci worldwide,False,False,False,0.0,Abstract mark
milliman,False,True,False,0.40884765625,Combination mark
bennett coleman and co. ltd. (times group),False,False,False,0.0,Abstract mark
msd,False,False,False,0.0,Abstract mark
"goldsmiths, university of london",False,True,False,0.062841796875,Combination mark
finisar corporation (nasdaq- fnsr),False,False,False,0.0,Abstract mark
cemex,False,False,False,0.0,Abstract mark
dubai health authority,False,True,False,0.17625,Combination mark
inmobiliaria,False,True,True,0.363408203125,Mascot logo
jet aviation,True,True,False,0.69359375,Emblem logo
govt. of india,True,True,False,0.018427734375,Combination mark
time inc. uk,False,True,False,0.6474609375,Wordmark
clearstream,False,True,True,0.267041015625,Mascot logo
hasbro,False,True,False,0.27697265625,Combination mark
bulgari,False,False,False,0.0,Abstract mark
prime focus world,False,True,False,0.3609375,Combination mark
avea,True,True,True,0.577177734375,Mascot logo
mount sinai health system,False,True,False,0.38478515625,Combination mark
makati development corporation,True,True,False,0.93658203125,Emblem logo
university of oslo,False,False,False,0.0,Abstract mark
menarini group,False,True,False,0.039931640625,Combination mark
hotel 1000,False,True,False,0.706962890625,Wordmark
interserve,False,True,False,0.234228515625,Combination mark
state of new jersey,True,True,False,0.06134765625,Combination mark
casas bahia,False,True,False,0.79828125,Wordmark
pernambucanas,False,False,False,0.0,Abstract mark
aig,True,True,False,0.63705078125,Emblem logo
shorewest realtors,False,True,False,0.09439453125,Combination mark
huntsville hospital,False,True,False,0.324287109375,Combination mark
"university of california, san diego",True,False,False,0.0,Pictorial mark
oi,False,True,False,0.15724609375,Combination mark
right at home,True,True,False,0.82220703125,Emblem logo
bluesky agency,False,True,False,0.20912109375,Combination mark
cukurova university,False,True,True,0.09287109375,Mascot logo
coop danmark,False,False,False,0.0,Abstract mark
britannia industries limited,False,True,False,0.2520703125,Combination mark
deakin university,True,True,False,0.15869140625,Combination mark
beazer homes,False,False,False,0.0,Abstract mark
microstrategy,True,False,False,0.0,Pictorial mark
fitbit,False,False,False,0.0,Abstract mark
audi ag,False,False,False,0.0,Abstract mark
ville de quebec,False,True,False,0.06525390625,Combination mark
sts,False,True,False,0.469501953125,Combination mark
cf industries,True,True,False,0.466787109375,Combination mark
us air force academy,False,True,False,0.024921875,Combination mark
bond university,True,True,False,0.33501953125,Combination mark
bank of oklahoma,False,False,False,0.0,Abstract mark
strayer university,True,False,False,0.0,Pictorial mark
talktalk,False,False,False,0.0,Abstract mark
eircom,True,True,True,0.30380859375,Mascot logo
us army,False,True,False,0.128974609375,Combination mark
estatal,False,True,False,0.048730468750000006,Combination mark
medical college of wisconsin,False,True,False,0.41800781249999996,Combination mark
city of toronto,False,False,False,0.0,Abstract mark
seton hall university,True,False,False,0.0,Pictorial mark
university of cincinnati,False,True,False,0.095234375,Combination mark
university of york,True,True,False,0.49998046875,Combination mark
hcl axon,False,False,False,0.0,Abstract mark
ryan,False,False,False,0.0,Abstract mark
transguard group,True,True,True,0.551767578125,Mascot logo
cox media group,False,True,False,0.593408203125,Combination mark
froedtert health,False,True,False,0.4601953125,Combination mark
sbi,False,False,False,0.0,Abstract mark
shanghai general motors,False,True,False,0.183984375,Combination mark
shahid beheshti university,False,False,False,0.0,Abstract mark
tf1,True,True,False,0.738828125,Emblem logo
aggregate industries,False,True,False,0.33089843750000003,Combination mark
"nypro, a jabil company",False,False,False,0.0,Abstract mark
supermicro,True,True,False,0.20375,Combination mark
3i infotech,False,True,False,0.39234375,Combination mark
berklee college of music,False,True,False,0.40828125,Combination mark
zillow group,False,True,False,1.1258203125000001,Wordmark
the college of new jersey,True,True,False,0.1656640625,Combination mark
lpl financial,False,False,False,0.0,Abstract mark
brookdale,False,True,False,0.01611328125,Combination mark
robert walters,True,True,False,0.389921875,Combination mark
pultegroup,True,True,False,0.358037109375,Combination mark
banca mediolanum,False,True,False,0.601806640625,Wordmark
blue cross blue shield of massachusetts,False,True,False,0.5076171875,Combination mark
dla piper,False,True,False,0.197021484375,Combination mark
stampin' up!,False,False,False,0.0,Abstract mark
home hardware,True,True,False,0.67470703125,Emblem logo
